osm_id,name,description,category,amenity_type,access,capacity,rating,latitude,longitude
n4316588277,Harvest Cafe,,restaurant,restaurant,,,,38.9211057,-77.2272295
n4316827590,Mount Vernon Ave & Bruce St,,bicycle_rental,bicycle_rental,,15.0,,38.8412976,-77.063026
n4335908535,Barley Mac,,restaurant,restaurant,,,,38.8940748,-77.0773865
n4335909214,Wells Fargo,,atm,atm,,,,38.8946225,-77.0740672
n4337259636,Caffe Amouri,,cafe,cafe,,,,38.9025184,-77.2657564
n4337259637,Church Street Pizza,,restaurant,restaurant,,,,38.9011454,-77.2663719
n4349643699,Tacos El Chilango,,fast_food,fast_food,,,,38.89038,-77.0783956
n4367931018,Malek's Pizza Palace,,restaurant,restaurant,,,,38.7790481,-77.1901719
n4380965690,Potomac Ave & Swann Ave,,bicycle_rental,bicycle_rental,,19.0,,38.8295747,-77.0478384
n4396104690,Potomac Greens Dr & Slaters Ln,,bicycle_rental,bicycle_rental,,11.0,,38.8217193,-77.0475031
n4408193376,TeaDM Mini,,cafe,cafe,,,,38.9000112,-77.2661566
n4411534407,Iwo Jima Memorial / Meade & 14th St N,,bicycle_rental,bicycle_rental,,19.0,,38.8898754,-77.0712995
n4413883902,Burke & Herbert Bank,,atm,atm,,,,38.8043999,-77.0423169
n4415347172,Capital Bikeshare,,bicycle_rental,bicycle_rental,,11.0,,38.8846035,-77.1010634
n4418911395,Liberty,,fuel,fuel,,,,38.8330023,-77.2082498
n4418916293,Wilshire State Bank,,bank,bank,,,,38.8317966,-77.2069747
n4434668431,H Pho,,restaurant,restaurant,,,,38.778506,-77.273739
n4434668432,Glory Day Grills,,restaurant,restaurant,,,,38.7781528,-77.273299
n4437355808,Firehouse Subs,,fast_food,fast_food,,,,38.8426838,-77.2734978
n4452770390,Tokyo Japanese Steakhouse,,restaurant,restaurant,,,,38.813588,-77.039241
n4452772392,Sushi On,,restaurant,restaurant,,,,38.862166,-77.35795
n4455853289,Meega Korean,,restaurant,restaurant,,,,38.8533679,-77.3343204
n4456411713,"Mary Ann Choby DMD, MS",Laser Endodontics of Northern Virginia,dentist,dentist,,,,38.9152732,-77.2273965
n4486015796,Wiehle–Reston East,,vending_machine,vending_machine,,,,38.9475955,-77.3396197
n4514799890,Dunkin',,fast_food,fast_food,,,,38.8706426,-77.0545756
n4514799891,Subway,,fast_food,fast_food,,,,38.870509,-77.0547904
n4514799892,Popeyes,,fast_food,fast_food,,,,38.8700788,-77.0553617
n4520234934,Advance Dental Care Center,,dentist,dentist,,,,38.8513062,-77.051957
n4525585088,Lake Ridge Creative Preschool,,kindergarten,kindergarten,,,,38.6828086,-77.2937607
n4543969099,Ben & Jerry's,,ice_cream,ice_cream,,,,38.9004066,-77.2663059
n4543969101,MOD Pizza,,fast_food,fast_food,,,,38.8996169,-77.2667559
n4543969102,CAVA,,restaurant,restaurant,,,,38.8995193,-77.2668987
n4543969103,Inova Urgent Care –Vienna,,clinic,clinic,,,,38.8994118,-77.2669175
n4543969104,Taco Bamba,,restaurant,restaurant,,,,38.899677,-77.266689
n4543969105,Don Pollo,,fast_food,fast_food,,,,38.8999906,-77.2663652
n4543969108,Chopt,,fast_food,fast_food,,,,38.8997374,-77.2666063
n4554280519,CAVA,,restaurant,restaurant,,,,38.8127883,-77.1098575
n4554280520,Dunkin',,fast_food,fast_food,,,,38.8123071,-77.1125699
n4554280522,Papa John's,,fast_food,fast_food,,,,38.8129229,-77.1106193
n4554280527,Wells Fargo,,bank,bank,,,,38.8121571,-77.1113165
n4554280529,Hong Kong,,restaurant,restaurant,,,,38.813104,-77.111147
n4554280530,CommonWealthONE Federal Credit Union,,bank,bank,,,,38.8131337,-77.1114881
n4554280531,Pho Huy,,restaurant,restaurant,,,,38.8129106,-77.1105339
n4565176799,Red's Table,,restaurant,restaurant,,,,38.938914,-77.33089
n4568707582,Belite Medical Center,,doctors,doctors,,,,38.8467524,-77.3014727
n4578032315,All Pediatrics,,doctors,doctors,,,,38.6789969,-77.2729796
n4580694607,Anderson Sunoco,Store #0011966903,fuel,fuel,,,,38.896235,-77.1391194
n4580751297,Foreign Car Service Center,,fuel,fuel,,,,38.8810265,-77.0908622
n4580751298,Lyon Park Liberty,,fuel,fuel,,,,38.8806757,-77.0910144
n4591590886,Uncle Liu's Hot Pot,,restaurant,restaurant,,,,38.8699455,-77.2292662
n4591604403,Dolcezza,,cafe,cafe,,,,38.872485,-77.2295875
n4591607438,Kirby Club,,restaurant,restaurant,,,,38.8718882,-77.2293565
n4613977180,Arlington Community FCU,,bank,bank,,,,38.8964047,-77.1230804
n4615198023,Zipcar,,car_sharing,car_sharing,,2.0,,38.8596397,-77.0556975
n4616678161,Cameron Cafe,,cafe,cafe,,,,38.809322,-77.117185
n4636069533,Craighill S Burks Theater,,theatre,theatre,,,,38.9237132,-77.1861414
n4663879839,Parking Garage E Patient Entrance,,parking,parking,yes,,,38.8909222,-77.1280398
n4664894703,CAVA,,restaurant,restaurant,customers,,,38.8539384,-77.0427358
n4666412744,Timorian Restaurant,,restaurant,restaurant,,,,38.804575,-77.1334793
n4666412745,Starbucks,,cafe,cafe,,,,38.8048633,-77.1335236
n4675803567,Addismile,,dentist,dentist,,,,38.8045317,-77.1331972
n4675803568,Sandar Sushi,,restaurant,restaurant,,,,38.8047756,-77.1335209
n4675803570,Crafty Crab,,restaurant,restaurant,,,,38.804516,-77.133398
n4677509711,Bite Pizza,,fast_food,fast_food,,,,38.80383,-77.132717
n4677509712,El Tipico,,restaurant,restaurant,,,,38.803833,-77.132638
n4677509714,King Pollo,,restaurant,restaurant,,,,38.8037711,-77.133402
n4677509715,Landmark Bakery and Cafe,,cafe,cafe,,,,38.8037905,-77.1328821
n4677509717,Tsedey Restaurant and Grocery,,restaurant,restaurant,,,,38.803807,-77.133001
n4678162351,Arlington Dental Excellence,,dentist,dentist,,,,38.8833812,-77.1050811
n4679543324,FAM Club House,,community_centre,community_centre,,,,38.9315731,-77.2296597
n4680995254,United Bank,,bank,bank,,,,38.8578755,-77.3588801
n4680995261,Ben & Jerry's,,ice_cream,ice_cream,,,,38.8585645,-77.3561366
n4680995262,Crafthouse Fairfax,,restaurant,restaurant,,,,38.8587257,-77.3554751
n4682147619,CVS Pharmacy,,pharmacy,pharmacy,,,,38.8826577,-77.2991683
n4682147620,Famous Dave's,,restaurant,restaurant,,,,38.882448,-77.2987677
n4682147621,Mailbox,,post_box,post_box,,,,38.873838,-77.3066219
n4683639039,Shake Shack,,fast_food,fast_food,,,,38.8530495,-77.3257352
n4686348824,Reston Family Dental Center,,dentist,dentist,,,,38.9425419,-77.3244776
n4700409587,Dunkin',,fast_food,fast_food,,,,38.8440814,-77.2918936
n4719380573,Zoës Kitchen,,fast_food,fast_food,,,,38.8524479,-77.3224237
n4723524105,FoxFire Grill,,restaurant,restaurant,,,,38.8234124,-77.1615601
n4723528301,Tropical Smoothie Cafe,,fast_food,fast_food,,,,38.8231214,-77.1620502
n4724723026,Jersey Mike's Subs,,fast_food,fast_food,,,,38.7879049,-77.2978929
n4730734234,Yoko Sushi,,restaurant,restaurant,,,,38.8811151,-77.3018978
n4740640281,Little Free Library,,public_bookcase,public_bookcase,,,,38.8941918,-77.0860557
n4749402735,Texas de Brazil,,restaurant,restaurant,,,,38.8630668,-77.3571747
n4749496691,Giant Pharmacy,,pharmacy,pharmacy,,,,38.8322521,-77.0506325
n4763029717,Langston Blvd & N Monroe St,,bicycle_rental,bicycle_rental,,15.0,,38.8964198,-77.1045689
n4781685023,Jukebox Diner,,restaurant,restaurant,,,,38.8329636,-77.1889344
n4784924926,Mathnasium,,prep_school,prep_school,,,,38.8681601,-77.1169237
n4787375704,Harris Teeter Pharmacy,,pharmacy,pharmacy,,,,38.8356163,-77.1558272
n4790852307,Green Spring Library,,library,library,,,,38.8235488,-77.1561588
n4799582700,Planet Aid,,recycling,recycling,,,,38.8360404,-77.1580505
n4810607991,Christendom College Graduate School of Theology,,college,college,,,,38.8279285,-77.1428208
n4812627067,East Falls Church Metro,,bicycle_rental,bicycle_rental,,19.0,,38.8854741,-77.1564444
n4813038173,Pandan,,fast_food,fast_food,,,,38.8740159,-77.1552455
n4813038176,CEC Money Transfer,,money_transfer,money_transfer,,,,38.8739157,-77.1550765
n4813038177,Rice Paper,,restaurant,restaurant,,,,38.8738635,-77.155165
n4813038180,Cafe Vy,,cafe,cafe,,,,38.8737507,-77.1551489
n4813038182,Little Viet Garden,,restaurant,restaurant,,,,38.8736422,-77.1551221
n4813038187,Thanh Sơn Tofu,,fast_food,fast_food,,,,38.8734104,-77.1550524
n4813038188,Hủ Tiếu Mì Lacay Chợ Lớn,,restaurant,restaurant,,,,38.8733498,-77.1550336
n4813038189,Firepan,,restaurant,restaurant,,,,38.8732642,-77.1549987
n4814869456,Happy Lamb Hot Pot,,restaurant,restaurant,,,,38.8729846,-77.1540017
n4814869459,Bánh mì số 1,,fast_food,fast_food,,,,38.8730702,-77.1539185
n4814869460,Chả Lụa Ngọc Hưng,,fast_food,fast_food,,,,38.8730827,-77.1538488
n4822032786,Hai Duong,,restaurant,restaurant,,,,38.8729421,-77.1544828
n4822032787,Gió,,cafe,cafe,,,,38.8730225,-77.154409
n4822032792,Kao Sarn Thai Street Food,,restaurant,restaurant,,,,38.8729726,-77.1546983
n4822032794,Saigon Cơm Tấm,,restaurant,restaurant,,,,38.8729527,-77.154819
n4822032795,DC-Vina,,money_transfer,money_transfer,,,,38.8728943,-77.1547399
n4822032796,Eden Center Police Substation,https://www.arlnow.com/2026/03/19/eden-centers-underutilized-police-substation-reopens-after-renovations/,police,police,,,,38.8728765,-77.1548123
n4822032797,Kiên Giang Quán,,restaurant,restaurant,,,,38.8728588,-77.1548981
n4822032799,Gom Tang E,,restaurant,restaurant,,,,38.872935,-77.1549303
n4822032801,Falls Church Pharmacy,,pharmacy,pharmacy,,,,38.8729246,-77.1543563
n4822032802,Nhà Hàng Chay,,restaurant,restaurant,,,,38.8728828,-77.1543858
n4822032803,Cafe Metro,,restaurant,restaurant,,,,38.8728546,-77.1545186
n4827970071,Bánh Cuốn Sài Gòn,,restaurant,restaurant,,,,38.8730793,-77.1550968
n4827970072,Hùng Café,,cafe,cafe,,,,38.8730991,-77.1550216
n4828079156,Hoàng’s Travel,,money_transfer,money_transfer,,,,38.8731847,-77.1546488
n4828079160,Phụng Hoàng,,restaurant,restaurant,,,,38.8730239,-77.1548433
n4828079161,Thanh Vân,,restaurant,restaurant,,,,38.8730365,-77.154787
n4828079164,Cafe Trung Nguyên,,fast_food,fast_food,,,,38.8730761,-77.1546059
n4828079165,Thanh Trúc,,restaurant,restaurant,,,,38.8730897,-77.154512
n4828079166,Saigon Restaurant,,restaurant,restaurant,,,,38.8731085,-77.1544289
n4828125251,Cafe Nhớ,,cafe,cafe,,,,38.874375,-77.1542237
n4828125253,Kung Fu Tea,,cafe,cafe,,,,38.8743458,-77.1540748
n4828125254,Chả Phú Hưng,,fast_food,fast_food,,,,38.874399,-77.1540882
n4828125255,Nha Trang,,restaurant,restaurant,,,,38.8744648,-77.1541177
n4828125260,CEC Money Transfer & Traveler.corp,,money_transfer,money_transfer,,,,38.8746259,-77.1538932
n4828125261,Ngọc Thủy,,restaurant,restaurant,,,,38.8745883,-77.1538785
n4828125262,Bánh Cuốn Thăng Long,,restaurant,restaurant,,,,38.8745434,-77.1538651
n4828125264,Hoa Viên Quán,,restaurant,restaurant,,,,38.8745382,-77.1540072
n4828125265,Le Mirage,,fast_food,fast_food,,,,38.8744797,-77.1539831
n4828125266,H₂O Café,,cafe,cafe,,,,38.8744191,-77.1539603
n4828125268,Hồng Lan Eden Center,,money_transfer,money_transfer,,,,38.8744505,-77.1538396
n4828174971,Eden Financial & Accounting Services,,money_transfer,money_transfer,,,,38.8741999,-77.1547334
n4828174982,Nationwide Viet Radio,,studio,studio,,,,38.8743534,-77.1547763
n4828174983,Kobe House,,restaurant,restaurant,,,,38.8744108,-77.1547951
n4828174985,Chợ Cũ Saigon,,restaurant,restaurant,,,,38.8744337,-77.1546637
n4828174989,Café Tiên,,cafe,cafe,,,,38.8744745,-77.1544679
n4828428331,New Moon,,restaurant,restaurant,,,,38.8737843,-77.1516234
n4828428410,AllCare Family Medicine & Urgent Care,,clinic,clinic,,,,38.8726294,-77.1531622
n4828428413,Enterprise,,car_rental,car_rental,,,,38.872499,-77.1529107
n4828428417,Hong Kong Pearl Seafood Restaurant,,restaurant,restaurant,,,,38.8724098,-77.1527124
n4828428825,Caring Dental Center,,dentist,dentist,,,,38.8711508,-77.1555876
n4835886215,Zazzy,,restaurant,restaurant,,,,38.885757,-77.092752
n4840369886,Astor Mediterranean,,restaurant,restaurant,,,,38.8805026,-77.085883
n4840450161,Clarendon Animal Care,,veterinary,veterinary,,,,38.8842765,-77.0942845
n4840467762,Chase,,atm,atm,,,,38.8963799,-77.1069233
n4842495257,The Cheesecake Factory,,restaurant,restaurant,,,,38.9235768,-77.2248234
n4842495259,P.F. Chang's,,restaurant,restaurant,,,,38.9244468,-77.2253625
n4842495261,Wildfire,,restaurant,restaurant,,,,38.9246901,-77.2253266
n4857791721,KFC,,fast_food,fast_food,,,,38.8510838,-77.1265501
n4862979256,Fiore Montessori School,,school,school,,,,38.9390629,-77.2798229
n4867614546,Starbucks,,cafe,cafe,customers,,,38.855867,-77.043535
n4870556039,BJ's,,restaurant,restaurant,,,,38.9125023,-77.222748
n4870556052,Neisha Thai Cuisine,,restaurant,restaurant,,,,38.912359,-77.222824
n4879616550,Roggenart Bistro & Café,,cafe,cafe,,,,38.880623,-77.113365
n4880880974,White Garage,,parking_entrance,parking_entrance,permit,,,38.903993,-77.1275514
n4881083882,Annandale Clock,,clock,clock,,,,38.830733,-77.1964747
n4904513331,Chay,,restaurant,restaurant,,,,38.8357882,-77.1566948
n4919129067,Capital Bikeshare,,bicycle_rental,bicycle_rental,,23.0,,38.8284302,-77.0860302
n4936209856,Livin' The Pie Life,,cafe,cafe,,,,38.8970716,-77.1233572
n4938688121,Hokkaido Seafood Buffet,,restaurant,restaurant,,,,38.854351,-77.135412
n4959100055,Saint Asaph St & Madison St,,bicycle_rental,bicycle_rental,,15.0,,38.8127453,-77.0441072
n4974382714,Continental Beer Garden,,biergarten,biergarten,,,,38.8973693,-77.0716695
n5030674420,China Express,,restaurant,restaurant,,,,38.8967574,-77.1014279
n5030726368,POM and More,,restaurant,restaurant,,,,38.8958399,-77.1045195
n5030769144,Siam Shinzo,,restaurant,restaurant,,,,38.896685,-77.1068061
n5030769147,Billy's Deli/Cafe,,restaurant,restaurant,,,,38.8971342,-77.1074766
n5030769148,Bostan Uyghur Cuisine,,restaurant,restaurant,,,,38.8971483,-77.107542
n5042998928,The Majestic,,bar,bar,,,,38.8239966,-77.0586126
n5049522776,Little Free Library,,public_bookcase,public_bookcase,,,,38.9011319,-77.1375408
n5063210381,Popeyes,,fast_food,fast_food,,,,38.8633872,-77.3598728
n5084349705,Starbucks,,cafe,cafe,,,,38.8388403,-77.0517054
n5084351921,Subway,,fast_food,fast_food,,,,38.8388478,-77.0515656
n5084362599,Navy Federal Credit Union,,bank,bank,,,,38.8383104,-77.0515134
n5084381966,IHOP,breakfast,restaurant,restaurant,,,,38.8359165,-77.0511187
n5084384242,Chipotle,mexican,fast_food,fast_food,,,,38.8357978,-77.0511141
n5084422795,Omar's Pitas & Platters,,restaurant,restaurant,,,,38.8338224,-77.0517353
n5103663822,Peking Gourmet Inn,,restaurant,restaurant,,,,38.85532,-77.1395404
n5111335656,Casa Rosada Artisan Gelato,,cafe,cafe,,,,38.8055155,-77.053767
n5120995122,Dunkin',,fast_food,fast_food,,,,38.8033963,-77.0632997
n5129536678,Carousel Childcare,,childcare,childcare,,,,38.8529844,-77.2320935
n5132030849,Bar J Chili Parlor and Restaurant,,restaurant,restaurant,,,,38.6829418,-77.2587551
n5165071121,Quiznos,,fast_food,fast_food,,,,38.8034306,-77.0638512
n5165098021,Sandellas Flatbread Cafe,,cafe,cafe,,,,38.8029123,-77.0632409
n5166434563,District Dumplings,,restaurant,restaurant,,,,38.8701734,-77.2303235
n5166451721,Caring Hands,,veterinary,veterinary,,,,38.8662196,-77.2258579
n5166536321,Iron Chef House,,restaurant,restaurant,,,,38.8698231,-77.2307598
n5166576721,The Italian Place,,restaurant,restaurant,,,,38.8694623,-77.2309546
n5166722021,CAVA,,restaurant,restaurant,,,,38.872412,-77.229146
n5167500823,Starbucks,,cafe,cafe,,,,38.8635196,-77.0840069
n5172050933,Marilyn's Free Library,,public_bookcase,public_bookcase,,,,38.8284424,-77.0620198
n5172083034,The Village Church at Greenspring,,place_of_worship,place_of_worship,,,,38.7671866,-77.2038396
n5173701425,Chipotle,,fast_food,fast_food,,,,38.8429402,-77.2721983
n5178212152,Five Guys,,fast_food,fast_food,,,,38.8227596,-77.1609776
n5193851821,Woodburn Cafe,,cafe,cafe,,,,38.8539886,-77.2242851
n5202532694,Citgo,,fuel,fuel,,,,38.8669698,-77.2740572
n5208560603,California Tortilla,,restaurant,restaurant,,,,38.828676,-77.092207
n5210340423,Beanetics Coffee Roasters,,cafe,cafe,,,,38.8342257,-77.1881529
n5212763636,Le Café Market,,cafe,cafe,,,,38.8828036,-77.1035115
n5212781428,Sweetgreen,,fast_food,fast_food,,,,38.88648,-77.0954427
n5212813526,Oasis: The Listening Bar,"Sushi, cocktails, and music",restaurant,restaurant,,,,38.887473,-77.093608
n5212815321,Maison Cheryl,,restaurant,restaurant,,,,38.888368,-77.093331
n5212837328,Tropical Smoothie Cafe,,fast_food,fast_food,,,,38.882689,-77.105907
n5212841622,Virginia Square Dental,,dentist,dentist,,,,38.8829027,-77.1010398
n5222357621,Hunan Heritage,,restaurant,restaurant,,,,38.8253618,-77.2144084
n5240554966,1005 North Glebe Road Parking,,parking_entrance,parking_entrance,customers,,,38.88337,-77.115753
n5242086766,Wells Fargo,,bank,bank,,,,38.8692923,-77.144125
n5243213445,Minerva Express,,restaurant,restaurant,,,,38.8968768,-77.1258352
n5243384910,Parking Zone C entrance/exit,,parking_entrance,parking_entrance,,,,38.8903692,-77.127782
n5244760223,The Medical Team. Home Health Care,,doctors,doctors,,,,38.9451244,-77.337619
n5249665131,Tysons Modern Dentistry,,dentist,dentist,,,,38.9227562,-77.2372655
n5249693581,Dave's Hot Chicken,,fast_food,fast_food,,,,38.9228707,-77.2373453
n5249719525,Grill Kabob,,restaurant,restaurant,,,,38.921738,-77.236349
n5249722848,Sakura Japanese Steak Seafood & Sushi Bar,,restaurant,restaurant,,,,38.921427,-77.236092
n5249730147,Kusshi,,restaurant,restaurant,,,,38.920913,-77.235642
n5254897895,Super Pollo Charcoal Chicken,,restaurant,restaurant,,,,38.8352946,-77.156222
n5254897925,Hong Kong Express,,restaurant,restaurant,,,,38.8364311,-77.155201
n5254897926,Subway,,fast_food,fast_food,,,,38.836491,-77.1551877
n5255849691,The Commons Fooderie,,restaurant,restaurant,,,,38.9541926,-77.3572964
n5256720358,Paris Baguette,,cafe,cafe,,,,38.8794923,-77.1710971
n5256914858,Firehouse Subs,,fast_food,fast_food,,,,38.8232605,-77.161351
n5261278522,Adagio Ballet,,school,school,,,,38.8975801,-77.1221561
n5262170556,Dynamic Family Dentistry,,dentist,dentist,,,,38.879567,-77.1717738
n5271108341,Idylwood Grill & Wine Bar,,restaurant,restaurant,,,,38.9020252,-77.205524
n5281961117,Shell,,fuel,fuel,,,,38.838365,-77.2464329
n5290654128,Jersey Mike's Subs,,fast_food,fast_food,,,,38.8091784,-77.2212781
n5316587261,Domino's,,fast_food,fast_food,,,,38.7037143,-77.2086074
n5318498398,Papa John's,,fast_food,fast_food,,,,38.7046509,-77.2092518
n5322146049,Alli's,,restaurant,restaurant,,,,38.670471,-77.2385842
n5329679124,Vocelli Pizza,,fast_food,fast_food,,,,38.7128871,-77.2145139
n5329679130,Subway,,fast_food,fast_food,,,,38.7133014,-77.2136502
n5329679148,Great Harvest Bread Company,,cafe,cafe,,,,38.713336,-77.2136385
n5329915472,Taste of Beijing,,restaurant,restaurant,,,,38.7050302,-77.2086708
n5329915475,Pho Chateau,,restaurant,restaurant,,,,38.705323,-77.207918
n5329915476,La Brasa Chicken,,restaurant,restaurant,,,,38.7049703,-77.2088254
n5329915477,Vinny's Italian Grill & Pizzaria,,restaurant,restaurant,,,,38.7050586,-77.2085977
n5332012857,About Women ob-gyn,,doctors,doctors,,,,38.7135405,-77.2136597
n5332012877,Lasani Kabob,,restaurant,restaurant,,,,38.71362,-77.213583
n5332013344,Lorton Station Dental Care,,dentist,dentist,,,,38.7137546,-77.2134826
n5335470199,Eisenhower Ave & Mill Race Ln,,bicycle_rental,bicycle_rental,,15.0,,38.8010893,-77.0688393
n5338254942,Chick-fil-A,,fast_food,fast_food,customers,,,38.8547607,-77.0437181
n5343058223,"Abdussalam Cheema, MD",,doctors,doctors,,,,38.7798753,-77.1545831
n5349702745,Quiznos,,fast_food,fast_food,,,,38.702104,-77.2204333
n5349702782,Kung Fu Tea,,cafe,cafe,,,,38.7024682,-77.2201061
n5349702843,Paisano's Pizza,,restaurant,restaurant,,,,38.7021982,-77.2203487
n5349702844,Dunkin',,fast_food,fast_food,,,,38.7023432,-77.2201615
n5354906277,Baskin-Robbins,,ice_cream,ice_cream,,,,38.7015767,-77.2208393
n5354906278,Glory Days Grill,,restaurant,restaurant,,,,38.7014455,-77.2210067
n5354906279,Minnieland Academy,,kindergarten,kindergarten,,,,38.7011735,-77.2206996
n5354914215,Chipotle,,fast_food,fast_food,,,,38.7017543,-77.2206737
n5354919691,Hong Kong Cafe,,restaurant,restaurant,,,,38.7018701,-77.2205771
n5354919692,Tokyo One,,restaurant,restaurant,,,,38.7018211,-77.2206211
n5355022273,District Taco,,fast_food,fast_food,,,,38.8945241,-77.0740381
n5359680708,Gyro Factory,,fast_food,fast_food,,,,38.7057037,-77.2287472
